ticker,evtdate,DATE,abret
ORCL,8-Aug-16,3-Aug-16,-0.0055
ORCL,8-Aug-16,4-Aug-16,0.00379
ORCL,8-Aug-16,5-Aug-16,-0.00523
ORCL,8-Aug-16,8-Aug-16,0.00037
ORCL,8-Aug-16,9-Aug-16,-0.0025
ORCL,8-Aug-16,10-Aug-16,0.00171
ORCL,8-Aug-16,11-Aug-16,-0.00182
ORCL,12-Nov-07,7-Nov-07,-0.00471
ORCL,12-Nov-07,8-Nov-07,-0.07248
ORCL,12-Nov-07,9-Nov-07,-0.02735
ORCL,12-Nov-07,12-Nov-07,0.01654
ORCL,12-Nov-07,13-Nov-07,0.02574
ORCL,12-Nov-07,14-Nov-07,-0.01052
ORCL,12-Nov-07,15-Nov-07,0.02482
MSFT,22-Feb-13,19-Feb-13,0.00281
MSFT,22-Feb-13,20-Feb-13,0.00869
MSFT,22-Feb-13,21-Feb-13,-0.00486
MSFT,22-Feb-13,22-Feb-13,-0.00008
MSFT,22-Feb-13,25-Feb-13,0.00652
MSFT,22-Feb-13,26-Feb-13,-0.0057
MSFT,22-Feb-13,27-Feb-13,0.00209
HON,19-Apr-07,16-Apr-07,-0.00436
HON,19-Apr-07,17-Apr-07,0.00422
HON,19-Apr-07,18-Apr-07,0.01189
HON,19-Apr-07,19-Apr-07,0.01958
HON,19-Apr-07,20-Apr-07,0.03771
HON,19-Apr-07,23-Apr-07,-0.00169
HON,19-Apr-07,24-Apr-07,0.0329
XRIT,11-Apr-12,5-Apr-12,-0.01837
XRIT,11-Apr-12,9-Apr-12,-0.04248
XRIT,11-Apr-12,10-Apr-12,0.39741
XRIT,11-Apr-12,11-Apr-12,-0.02107
XRIT,11-Apr-12,12-Apr-12,-0.01195
XRIT,11-Apr-12,13-Apr-12,0.0115
XRIT,11-Apr-12,16-Apr-12,-0.01239
AAN,2-Nov-11,28-Oct-11,-0.02388
AAN,2-Nov-11,31-Oct-11,0.01208
AAN,2-Nov-11,1-Nov-11,-0.01537
AAN,2-Nov-11,2-Nov-11,-0.0007
AAN,2-Nov-11,3-Nov-11,0.00381
AAN,2-Nov-11,4-Nov-11,0.00046
AAN,2-Nov-11,7-Nov-11,-0.06105
AAN,22-Oct-13,17-Oct-13,-0.00438
AAN,22-Oct-13,18-Oct-13,-0.0079
AAN,22-Oct-13,21-Oct-13,-0.01102
AAN,22-Oct-13,22-Oct-13,0.02296
AAN,22-Oct-13,23-Oct-13,0.00943
AAN,22-Oct-13,24-Oct-13,0.00394
AAN,22-Oct-13,25-Oct-13,-0.03613
BRLI,25-Aug-14,20-Aug-14,-0.01689
BRLI,25-Aug-14,21-Aug-14,-0.00644
BRLI,25-Aug-14,22-Aug-14,0.00541
BRLI,25-Aug-14,25-Aug-14,-0.00821
BRLI,25-Aug-14,26-Aug-14,-0.00593
BRLI,25-Aug-14,27-Aug-14,0.01635
BRLI,25-Aug-14,28-Aug-14,-0.08816
BC,16-Feb-07,13-Feb-07,-0.0102
BC,16-Feb-07,14-Feb-07,-0.00113
BC,16-Feb-07,15-Feb-07,-0.01168
BC,16-Feb-07,16-Feb-07,0.00841
BC,16-Feb-07,20-Feb-07,0.00607
BC,16-Feb-07,21-Feb-07,0.01429
BC,16-Feb-07,22-Feb-07,0.01099
BC,21-Apr-08,16-Apr-08,-0.00655
BC,21-Apr-08,17-Apr-08,0.00511
BC,21-Apr-08,18-Apr-08,0.0074
BC,21-Apr-08,21-Apr-08,-0.01368
BC,21-Apr-08,22-Apr-08,-0.00667
BC,21-Apr-08,23-Apr-08,-0.00849
BC,21-Apr-08,24-Apr-08,0.05466
KO,22-Feb-12,16-Feb-12,0.00115
KO,22-Feb-12,17-Feb-12,0.00075
KO,22-Feb-12,21-Feb-12,-0.00556
KO,22-Feb-12,22-Feb-12,0.00678
KO,22-Feb-12,23-Feb-12,-0.00097
KO,22-Feb-12,24-Feb-12,-0.0061
KO,22-Feb-12,27-Feb-12,-0.00405
KO,24-Jan-14,21-Jan-14,0.01726
KO,24-Jan-14,22-Jan-14,0.00085
KO,24-Jan-14,23-Jan-14,-0.00839
KO,24-Jan-14,24-Jan-14,0.0067
KO,24-Jan-14,27-Jan-14,-0.00135
KO,24-Jan-14,28-Jan-14,-0.00066
KO,24-Jan-14,29-Jan-14,-0.0175
WASH,28-Aug-08,25-Aug-08,-0.00483
WASH,28-Aug-08,26-Aug-08,0.00334
WASH,28-Aug-08,27-Aug-08,-0.01187
WASH,28-Aug-08,28-Aug-08,-0.03125
WASH,28-Aug-08,29-Aug-08,-0.00624
WASH,28-Aug-08,2-Sep-08,-0.05177
WASH,28-Aug-08,3-Sep-08,-0.03865
CELG,20-Aug-07,15-Aug-07,0.02175
CELG,20-Aug-07,16-Aug-07,0.01079
CELG,20-Aug-07,17-Aug-07,-0.02008
CELG,20-Aug-07,20-Aug-07,-0.0176
CELG,20-Aug-07,21-Aug-07,0.01764
CELG,20-Aug-07,22-Aug-07,-0.01611
CELG,20-Aug-07,23-Aug-07,0.00974
LABL,16-Jun-16,13-Jun-16,0.01079
LABL,16-Jun-16,14-Jun-16,0.01113
LABL,16-Jun-16,15-Jun-16,0.00348
LABL,16-Jun-16,16-Jun-16,0.00616
LABL,16-Jun-16,17-Jun-16,-0.02188
LABL,16-Jun-16,20-Jun-16,0.00986
LABL,16-Jun-16,21-Jun-16,-0.00987
GE,9-Feb-07,6-Feb-07,-0.00074
GE,9-Feb-07,7-Feb-07,-0.00615
GE,9-Feb-07,8-Feb-07,-0.00883
GE,9-Feb-07,9-Feb-07,0.00037
GE,9-Feb-07,12-Feb-07,0.00757
GE,9-Feb-07,13-Feb-07,-0.00298
GE,9-Feb-07,14-Feb-07,0.00665
GE,16-May-06,11-May-06,0.00228
GE,16-May-06,12-May-06,-0.00005
GE,16-May-06,15-May-06,0.00037
GE,16-May-06,16-May-06,0.01109
GE,16-May-06,17-May-06,0.00624
GE,16-May-06,18-May-06,-0.00253
GE,16-May-06,19-May-06,-0.00246
GE,25-Sep-06,20-Sep-06,0.00164
GE,25-Sep-06,21-Sep-06,-0.00673
GE,25-Sep-06,22-Sep-06,0.00116
GE,25-Sep-06,25-Sep-06,0.00858
GE,25-Sep-06,26-Sep-06,0.00819
GE,25-Sep-06,27-Sep-06,-0.00425
GE,25-Sep-06,28-Sep-06,0.00096
LH,10-Jun-13,5-Jun-13,-0.00387
LH,10-Jun-13,6-Jun-13,-0.0047
LH,10-Jun-13,7-Jun-13,0.00643
LH,10-Jun-13,10-Jun-13,0.00796
LH,10-Jun-13,11-Jun-13,0.00435
LH,10-Jun-13,12-Jun-13,-0.00174
LH,10-Jun-13,13-Jun-13,-0.00592
LH,29-Mar-10,24-Mar-10,0.00456
LH,29-Mar-10,25-Mar-10,0.01388
LH,29-Mar-10,26-Mar-10,0.01042
LH,29-Mar-10,29-Mar-10,-0.00085
LH,29-Mar-10,30-Mar-10,0.00014
LH,29-Mar-10,31-Mar-10,0.00107
LH,29-Mar-10,1-Apr-10,0.01663
GM,14-Mar-06,9-Mar-06,0.05081
GM,14-Mar-06,10-Mar-06,0.00911
GM,14-Mar-06,13-Mar-06,-0.01172
GM,14-Mar-06,14-Mar-06,-0.01696
GM,14-Mar-06,15-Mar-06,0.0118
GM,14-Mar-06,16-Mar-06,0.03109
GM,14-Mar-06,17-Mar-06,-0.03756
GNCMA,24-May-12,21-May-12,-0.01455
GNCMA,24-May-12,22-May-12,-0.04119
GNCMA,24-May-12,23-May-12,0.00398
GNCMA,24-May-12,24-May-12,-0.03178
GNCMA,24-May-12,25-May-12,0.02878
GNCMA,24-May-12,29-May-12,-0.06888
GNCMA,24-May-12,30-May-12,0.01778
PACB,25-Sep-14,22-Sep-14,0.03957
PACB,25-Sep-14,23-Sep-14,-0.02372
PACB,25-Sep-14,24-Sep-14,-0.01324
PACB,25-Sep-14,25-Sep-14,-0.04037
PACB,25-Sep-14,26-Sep-14,0.00023
PACB,25-Sep-14,29-Sep-14,0.0159
PACB,25-Sep-14,30-Sep-14,-0.01598
VRA,12-Oct-16,7-Oct-16,0.0072
VRA,12-Oct-16,10-Oct-16,-0.00722
VRA,12-Oct-16,11-Oct-16,0.00565
VRA,12-Oct-16,12-Oct-16,-0.00415
VRA,12-Oct-16,13-Oct-16,0.01272
VRA,12-Oct-16,14-Oct-16,0.01124
VRA,12-Oct-16,17-Oct-16,-0.03156
GM,3-Aug-12,31-Jul-12,0.02431
GM,3-Aug-12,1-Aug-12,0.00605
GM,3-Aug-12,2-Aug-12,-0.01264
GM,3-Aug-12,3-Aug-12,0.00987
GM,3-Aug-12,6-Aug-12,-0.01619
GM,3-Aug-12,7-Aug-12,0.01732
GM,3-Aug-12,8-Aug-12,-0.00667
IR,6-Nov-06,1-Nov-06,0.02083
IR,6-Nov-06,2-Nov-06,-0.00034
IR,6-Nov-06,3-Nov-06,0.00079
IR,6-Nov-06,6-Nov-06,-0.01879
IR,6-Nov-06,7-Nov-06,0.01
IR,6-Nov-06,8-Nov-06,0.00149
IR,6-Nov-06,9-Nov-06,0.00849
FRC,14-Aug-12,9-Aug-12,-0.00241
FRC,14-Aug-12,10-Aug-12,-0.00181
FRC,14-Aug-12,13-Aug-12,-0.00324
FRC,14-Aug-12,14-Aug-12,0.00025
FRC,14-Aug-12,15-Aug-12,0.00063
FRC,14-Aug-12,16-Aug-12,-0.00203
FRC,14-Aug-12,17-Aug-12,-0.00136
IBM,15-Mar-06,10-Mar-06,0.00495
IBM,15-Mar-06,13-Mar-06,0.00411
IBM,15-Mar-06,14-Mar-06,0.00576
IBM,15-Mar-06,15-Mar-06,0.00684
IBM,15-Mar-06,16-Mar-06,-0.00367
IBM,15-Mar-06,17-Mar-06,0.00094
IBM,15-Mar-06,20-Mar-06,0.0008
IBM,15-May-07,10-May-07,0.01345
IBM,15-May-07,11-May-07,0.00358
IBM,15-May-07,14-May-07,-0.0037
IBM,15-May-07,15-May-07,-0.00692
IBM,15-May-07,16-May-07,0.00141
IBM,15-May-07,17-May-07,-0.0062
IBM,15-May-07,18-May-07,0.01851
NLSN,10-Feb-14,5-Feb-14,0.01154
NLSN,10-Feb-14,6-Feb-14,0.01324
NLSN,10-Feb-14,7-Feb-14,0.00121
NLSN,10-Feb-14,10-Feb-14,0.01763
NLSN,10-Feb-14,11-Feb-14,-0.01279
NLSN,10-Feb-14,12-Feb-14,0.01155
NLSN,10-Feb-14,13-Feb-14,-0.01723
ITT,6-Jan-11,3-Jan-11,0.00029
ITT,6-Jan-11,4-Jan-11,-0.00171
ITT,6-Jan-11,5-Jan-11,-0.00385
ITT,6-Jan-11,6-Jan-11,-0.00166
ITT,6-Jan-11,7-Jan-11,0.0116
ITT,6-Jan-11,10-Jan-11,0.00088
ITT,6-Jan-11,11-Jan-11,-0.00276
LNKD,6-Jun-12,1-Jun-12,-0.023
LNKD,6-Jun-12,4-Jun-12,-0.004
LNKD,6-Jun-12,5-Jun-12,0.0149
LNKD,6-Jun-12,6-Jun-12,-0.02078
LNKD,6-Jun-12,7-Jun-12,0.01235
LNKD,6-Jun-12,8-Jun-12,0.01491
LNKD,6-Jun-12,11-Jun-12,-0.00729
UBNT,7-Aug-15,4-Aug-15,0.00235
UBNT,7-Aug-15,5-Aug-15,0.04783
UBNT,7-Aug-15,6-Aug-15,-0.00274
UBNT,7-Aug-15,7-Aug-15,-0.00585
UBNT,7-Aug-15,10-Aug-15,0.02975
UBNT,7-Aug-15,11-Aug-15,-0.00662
UBNT,7-Aug-15,12-Aug-15,0.01024
GRPN,2-Jul-12,27-Jun-12,-0.01831
GRPN,2-Jul-12,28-Jun-12,-0.01914
GRPN,2-Jul-12,29-Jun-12,0.06202
GRPN,2-Jul-12,2-Jul-12,-0.09498
GRPN,2-Jul-12,3-Jul-12,-0.07276
GRPN,2-Jul-12,5-Jul-12,0.03151
GRPN,2-Jul-12,6-Jul-12,-0.02822
JIVE,23-Sep-16,20-Sep-16,-0.00659
JIVE,23-Sep-16,21-Sep-16,0.0074
JIVE,23-Sep-16,22-Sep-16,-0.00893
JIVE,23-Sep-16,23-Sep-16,-0.01805
JIVE,23-Sep-16,26-Sep-16,-0.00482
JIVE,23-Sep-16,27-Sep-16,0.00449
JIVE,23-Sep-16,28-Sep-16,-0.00001
NSM,12-Aug-15,7-Aug-15,-0.01262
NSM,12-Aug-15,10-Aug-15,0.03248
NSM,12-Aug-15,11-Aug-15,0.01533
NSM,12-Aug-15,12-Aug-15,0.00463
NSM,12-Aug-15,13-Aug-15,-0.00366
NSM,12-Aug-15,14-Aug-15,-0.02913
NSM,12-Aug-15,17-Aug-15,0.00188
FB,15-Feb-13,12-Feb-13,-0.04333
FB,15-Feb-13,13-Feb-13,0.01956
FB,15-Feb-13,14-Feb-13,0.01526
FB,15-Feb-13,15-Feb-13,-0.00552
FB,15-Feb-13,19-Feb-13,0.02082
FB,15-Feb-13,20-Feb-13,-0.00592
FB,15-Feb-13,21-Feb-13,-0.03892
FB,21-Jun-13,18-Jun-13,-0.00072
FB,21-Jun-13,19-Jun-13,0.00503
FB,21-Jun-13,20-Jun-13,-0.00925
FB,21-Jun-13,21-Jun-13,0.02106
FB,21-Jun-13,24-Jun-13,-0.02826
FB,21-Jun-13,25-Jun-13,0.01244
FB,21-Jun-13,26-Jun-13,-0.00686
FB,30-Aug-17,25-Aug-17,-0.00717
FB,30-Aug-17,28-Aug-17,0.00064
FB,30-Aug-17,29-Aug-17,0.00132
FB,30-Aug-17,30-Aug-17,0.00254
FB,30-Aug-17,31-Aug-17,0.00276
FB,30-Aug-17,1-Sep-17,0.00043
FB,30-Aug-17,5-Sep-17,-0.00342
NGVC,2-Mar-15,25-Feb-15,-0.00781
NGVC,2-Mar-15,26-Feb-15,0.00876
NGVC,2-Mar-15,27-Feb-15,-0.00789
NGVC,2-Mar-15,2-Mar-15,-0.00398
NGVC,2-Mar-15,3-Mar-15,-0.02225
NGVC,2-Mar-15,4-Mar-15,0.0214
NGVC,2-Mar-15,5-Mar-15,-0.00323
TAX,13-Feb-15,10-Feb-15,-0.01362
TAX,13-Feb-15,11-Feb-15,0.00643
TAX,13-Feb-15,12-Feb-15,-0.00288
TAX,13-Feb-15,13-Feb-15,-0.01729
TAX,13-Feb-15,17-Feb-15,-0.02088
TAX,13-Feb-15,18-Feb-15,0.00421
TAX,13-Feb-15,19-Feb-15,-0.0138
PFMT,14-Aug-17,9-Aug-17,-0.02411
PFMT,14-Aug-17,10-Aug-17,-0.06991
PFMT,14-Aug-17,11-Aug-17,0.02688
PFMT,14-Aug-17,14-Aug-17,-0.00445
PFMT,14-Aug-17,15-Aug-17,-0.01524
PFMT,14-Aug-17,16-Aug-17,0.01381
PFMT,14-Aug-17,17-Aug-17,-0.0138
NDLS,16-May-16,11-May-16,-0.01245
NDLS,16-May-16,12-May-16,-0.033
NDLS,16-May-16,13-May-16,-0.02223
NDLS,16-May-16,16-May-16,-0.00403
NDLS,16-May-16,17-May-16,-0.03669
NDLS,16-May-16,18-May-16,-0.02278
NDLS,16-May-16,19-May-16,0.00293
S,16-Aug-17,11-Aug-17,0.01777
S,16-Aug-17,14-Aug-17,-0.0098
S,16-Aug-17,15-Aug-17,-0.00105
S,16-Aug-17,16-Aug-17,-0.0072
S,16-Aug-17,17-Aug-17,0.01342
S,16-Aug-17,18-Aug-17,0.00639
S,16-Aug-17,21-Aug-17,0.00153
MUSA,.,.,.
SFM,28-Mar-16,22-Mar-16,0.0006
SFM,28-Mar-16,23-Mar-16,-0.02097
SFM,28-Mar-16,24-Mar-16,0.00582
SFM,28-Mar-16,28-Mar-16,-0.00886
SFM,28-Mar-16,29-Mar-16,0.0025
SFM,28-Mar-16,30-Mar-16,-0.00445
SFM,28-Mar-16,31-Mar-16,-0.00696
TWTR,13-Jun-16,8-Jun-16,-0.01139
TWTR,13-Jun-16,9-Jun-16,-0.00934
TWTR,13-Jun-16,10-Jun-16,-0.0154
TWTR,13-Jun-16,13-Jun-16,0.06013
TWTR,13-Jun-16,14-Jun-16,0.05637
TWTR,13-Jun-16,15-Jun-16,0.04113
TWTR,13-Jun-16,16-Jun-16,-0.00025
TWTR,19-May-17,16-May-17,0.01615
TWTR,19-May-17,17-May-17,-0.0489
TWTR,19-May-17,18-May-17,0.01072
TWTR,19-May-17,19-May-17,-0.01059
TWTR,19-May-17,22-May-17,0.00208
TWTR,19-May-17,23-May-17,-0.0119
TWTR,19-May-17,24-May-17,-0.01083
HLT,25-Sep-15,22-Sep-15,-0.00051
HLT,25-Sep-15,23-Sep-15,-0.01194
HLT,25-Sep-15,24-Sep-15,0.00261
HLT,25-Sep-15,25-Sep-15,0.01423
HLT,25-Sep-15,28-Sep-15,-0.00839
HLT,25-Sep-15,29-Sep-15,0.00073
HLT,25-Sep-15,30-Sep-15,0.0245
CVX,9-Mar-11,4-Mar-11,0.00428
CVX,9-Mar-11,7-Mar-11,0.0004
CVX,9-Mar-11,8-Mar-11,-0.00408
CVX,9-Mar-11,9-Mar-11,-0.01593
CVX,9-Mar-11,10-Mar-11,-0.01119
CVX,9-Mar-11,11-Mar-11,-0.00034
CVX,9-Mar-11,14-Mar-11,0.01558
CVX,16-Aug-06,11-Aug-06,0.00868
CVX,16-Aug-06,14-Aug-06,-0.00366
CVX,16-Aug-06,15-Aug-06,-0.00703
CVX,16-Aug-06,16-Aug-06,-0.00903
CVX,16-Aug-06,17-Aug-06,0.01545
CVX,16-Aug-06,18-Aug-06,0.01733
CVX,16-Aug-06,21-Aug-06,-0.00321
GOOG,6-May-16,3-May-16,-0.00567
GOOG,6-May-16,4-May-16,0.00969
GOOG,6-May-16,5-May-16,0.00633
GOOG,6-May-16,6-May-16,0.01064
GOOG,6-May-16,9-May-16,-0.0084
GOOG,6-May-16,10-May-16,0.00258
GOOG,6-May-16,11-May-16,0.00045
AAPL,1-Apr-11,29-Mar-11,-0.01
AAPL,1-Apr-11,30-Mar-11,-0.01571
AAPL,1-Apr-11,31-Mar-11,-0.00185
AAPL,1-Apr-11,1-Apr-11,-0.01649
AAPL,1-Apr-11,4-Apr-11,-0.01242
AAPL,1-Apr-11,5-Apr-11,-0.00973
AAPL,1-Apr-11,6-Apr-11,-0.00042
AAPL,2-Sep-14,27-Aug-14,0.01089
AAPL,2-Sep-14,28-Aug-14,-0.00074
AAPL,2-Sep-14,29-Aug-14,0.00111
AAPL,2-Sep-14,2-Sep-14,0.00737
AAPL,2-Sep-14,3-Sep-14,-0.04371
AAPL,2-Sep-14,4-Sep-14,-0.01106
AAPL,2-Sep-14,5-Sep-14,0.00299
AAPL,4-Sep-12,29-Aug-12,-0.00177
AAPL,4-Sep-12,30-Aug-12,-0.00842
AAPL,4-Sep-12,31-Aug-12,-0.00828
AAPL,4-Sep-12,4-Sep-12,0.01604
AAPL,4-Sep-12,5-Sep-12,-0.00272
AAPL,4-Sep-12,6-Sep-12,-0.01744
AAPL,4-Sep-12,7-Sep-12,0.01317
AAPL,9-Jun-10,4-Jun-10,0.02279
AAPL,9-Jun-10,7-Jun-10,-0.00474
AAPL,9-Jun-10,8-Jun-10,-0.02461
AAPL,9-Jun-10,9-Jun-10,-0.01581
AAPL,9-Jun-10,10-Jun-10,-0.01079
AAPL,9-Jun-10,11-Jun-10,0.00539
AAPL,9-Jun-10,14-Jun-10,0.00617
AAPL,19-Feb-13,13-Feb-13,-0.00351
AAPL,19-Feb-13,14-Feb-13,-0.00122
AAPL,19-Feb-13,15-Feb-13,-0.01256
AAPL,19-Feb-13,19-Feb-13,-0.00881
AAPL,19-Feb-13,20-Feb-13,-0.00983
AAPL,19-Feb-13,21-Feb-13,0.00271
AAPL,19-Feb-13,22-Feb-13,-0.00213
AAPL,22-Jul-13,17-Jul-13,-0.00063
AAPL,22-Jul-13,18-Jul-13,-0.00096
AAPL,22-Jul-13,19-Jul-13,-0.01423
AAPL,22-Jul-13,22-Jul-13,0.00377
AAPL,22-Jul-13,23-Jul-13,-0.01184
AAPL,22-Jul-13,24-Jul-13,0.05907
AAPL,22-Jul-13,25-Jul-13,-0.00453
AAPL,26-Feb-14,21-Feb-14,-0.01523
AAPL,26-Feb-14,24-Feb-14,0.00318
AAPL,26-Feb-14,25-Feb-14,-0.02104
AAPL,26-Feb-14,26-Feb-14,-0.01583
AAPL,26-Feb-14,27-Feb-14,0.01589
AAPL,26-Feb-14,28-Feb-14,0.00885
AAPL,26-Feb-14,3-Mar-14,0.00382
SABR,2-May-17,27-Apr-17,0.00533
SABR,2-May-17,28-Apr-17,0.00484
SABR,2-May-17,1-May-17,0.00822
SABR,2-May-17,2-May-17,0.04727
SABR,2-May-17,3-May-17,-0.00546
SABR,2-May-17,4-May-17,0.01245
SABR,2-May-17,5-May-17,-0.00005
SABR,7-Aug-15,4-Aug-15,0.03761
SABR,7-Aug-15,5-Aug-15,0.01851
SABR,7-Aug-15,6-Aug-15,0.00482
SABR,7-Aug-15,7-Aug-15,0.00312
SABR,7-Aug-15,10-Aug-15,-0.00901
SABR,7-Aug-15,11-Aug-15,-0.00665
SABR,7-Aug-15,12-Aug-15,-0.01104
SABR,17-May-17,12-May-17,-0.00708
SABR,17-May-17,15-May-17,0.00245
SABR,17-May-17,16-May-17,-0.00648
SABR,17-May-17,17-May-17,-0.01152
SABR,17-May-17,18-May-17,-0.02923
SABR,17-May-17,19-May-17,0.00036
SABR,17-May-17,22-May-17,0.00342
VSTO,19-Sep-16,14-Sep-16,-0.01526
VSTO,19-Sep-16,15-Sep-16,0.00129
VSTO,19-Sep-16,16-Sep-16,-0.00419
VSTO,19-Sep-16,19-Sep-16,0.02076
VSTO,19-Sep-16,20-Sep-16,-0.0218
VSTO,19-Sep-16,21-Sep-16,0.00911
VSTO,19-Sep-16,22-Sep-16,0.00897
GCI,4-May-17,1-May-17,-0.02496
GCI,4-May-17,2-May-17,0.02391
GCI,4-May-17,3-May-17,0.08546
GCI,4-May-17,4-May-17,-0.04608
GCI,4-May-17,5-May-17,-0.02109
GCI,4-May-17,8-May-17,0.00791
GCI,4-May-17,9-May-17,0.00008
RUN,2-Feb-17,30-Jan-17,-0.03202
RUN,2-Feb-17,31-Jan-17,-0.00064
RUN,2-Feb-17,1-Feb-17,0.0555
RUN,2-Feb-17,2-Feb-17,-0.0041
RUN,2-Feb-17,3-Feb-17,0.01049
RUN,2-Feb-17,6-Feb-17,-0.0018
RUN,2-Feb-17,7-Feb-17,0.01089
MSG,22-Nov-16,17-Nov-16,0.01389
MSG,22-Nov-16,18-Nov-16,-0.01809
MSG,22-Nov-16,21-Nov-16,-0.00108
MSG,22-Nov-16,22-Nov-16,-0.00908
MSG,22-Nov-16,23-Nov-16,-0.0078
MSG,22-Nov-16,25-Nov-16,0.00335
MSG,22-Nov-16,28-Nov-16,0.00756
HPE,23-Nov-16,18-Nov-16,-0.01545
HPE,23-Nov-16,21-Nov-16,-0.01951
HPE,23-Nov-16,22-Nov-16,-0.02165
HPE,23-Nov-16,23-Nov-16,0.02234
HPE,23-Nov-16,25-Nov-16,-0.01998
HPE,23-Nov-16,28-Nov-16,0.01955
HPE,23-Nov-16,29-Nov-16,0.01717
BOH,1-Mar-13,26-Feb-13,0.00232
BOH,1-Mar-13,27-Feb-13,-0.00119
BOH,1-Mar-13,28-Feb-13,0.00514
BOH,1-Mar-13,1-Mar-13,0.00059
BOH,1-Mar-13,4-Mar-13,0.01307
BOH,1-Mar-13,5-Mar-13,-0.00622
BOH,1-Mar-13,6-Mar-13,-0.00006
CVS,4-Dec-12,29-Nov-12,0.00339
CVS,4-Dec-12,30-Nov-12,0.00276
CVS,4-Dec-12,3-Dec-12,-0.00501
CVS,4-Dec-12,4-Dec-12,-0.00822
CVS,4-Dec-12,5-Dec-12,0.00289
CVS,4-Dec-12,6-Dec-12,0.01095
CVS,4-Dec-12,7-Dec-12,0.00158
CVS,5-Dec-16,30-Nov-16,0.02113
CVS,5-Dec-16,1-Dec-16,0.00409
CVS,5-Dec-16,2-Dec-16,0.01162
CVS,5-Dec-16,5-Dec-16,0.01078
CVS,5-Dec-16,6-Dec-16,0.02229
CVS,5-Dec-16,7-Dec-16,0.00618
CVS,5-Dec-16,8-Dec-16,-0.02053
CVS,16-Apr-07,11-Apr-07,0.00872
CVS,16-Apr-07,12-Apr-07,-0.00487
CVS,16-Apr-07,13-Apr-07,0.00002
CVS,16-Apr-07,16-Apr-07,-0.01848
CVS,16-Apr-07,17-Apr-07,-0.00526
CVS,16-Apr-07,18-Apr-07,-0.00564
CVS,16-Apr-07,19-Apr-07,0.01405
CVS,18-Feb-09,12-Feb-09,0.0111
CVS,18-Feb-09,13-Feb-09,-0.01828
CVS,18-Feb-09,17-Feb-09,0.02611
CVS,18-Feb-09,18-Feb-09,-0.00595
CVS,18-Feb-09,19-Feb-09,0.07255
CVS,18-Feb-09,20-Feb-09,-0.02177
CVS,18-Feb-09,23-Feb-09,-0.00063
CVS,20-Jul-15,15-Jul-15,0.00271
CVS,20-Jul-15,16-Jul-15,-0.00085
CVS,20-Jul-15,17-Jul-15,-0.00414
CVS,20-Jul-15,20-Jul-15,0.00781
CVS,20-Jul-15,21-Jul-15,-0.00235
CVS,20-Jul-15,22-Jul-15,0.00866
CVS,20-Jul-15,23-Jul-15,-0.00309
CVS,26-Mar-12,21-Mar-12,0.00492
CVS,26-Mar-12,22-Mar-12,0.00066
CVS,26-Mar-12,23-Mar-12,0.00479
CVS,26-Mar-12,26-Mar-12,-0.00087
CVS,26-Mar-12,27-Mar-12,-0.00631
CVS,26-Mar-12,28-Mar-12,-0.01405
CVS,26-Mar-12,29-Mar-12,-0.00718
CVS,29-Nov-13,25-Nov-13,0.00413
CVS,29-Nov-13,26-Nov-13,-0.01218
CVS,29-Nov-13,27-Nov-13,0.00792
CVS,29-Nov-13,29-Nov-13,0.00346
CVS,29-Nov-13,2-Dec-13,-0.00254
CVS,29-Nov-13,3-Dec-13,0.00484
CVS,29-Nov-13,4-Dec-13,-0.00748
CVS,30-Jul-14,25-Jul-14,0.006
CVS,30-Jul-14,28-Jul-14,-0.01163
CVS,30-Jul-14,29-Jul-14,0.00035
CVS,30-Jul-14,30-Jul-14,-0.00015
CVS,30-Jul-14,31-Jul-14,0.0001
CVS,30-Jul-14,1-Aug-14,0.00407
CVS,30-Jul-14,4-Aug-14,0.00431
KMB,2-Nov-17,30-Oct-17,-0.00977
KMB,2-Nov-17,31-Oct-17,0.01391
KMB,2-Nov-17,1-Nov-17,-0.00624
KMB,2-Nov-17,2-Nov-17,-0.00309
KMB,2-Nov-17,3-Nov-17,-0.00989
KMB,2-Nov-17,6-Nov-17,-0.00647
KMB,2-Nov-17,7-Nov-17,0.015
CAT,27-Apr-07,24-Apr-07,0.01402
CAT,27-Apr-07,25-Apr-07,0.00618
CAT,27-Apr-07,26-Apr-07,-0.00771
CAT,27-Apr-07,27-Apr-07,0.01434
CAT,27-Apr-07,30-Apr-07,0.0012
CAT,27-Apr-07,1-May-07,0.00887
CAT,27-Apr-07,2-May-07,-0.00945
BMY,17-Jul-08,14-Jul-08,-0.01095
BMY,17-Jul-08,15-Jul-08,0.02923
BMY,17-Jul-08,16-Jul-08,0.05149
BMY,17-Jul-08,17-Jul-08,0.03227
BMY,17-Jul-08,18-Jul-08,-0.00364
BMY,17-Jul-08,21-Jul-08,-0.02179
BMY,17-Jul-08,22-Jul-08,0.01003
BA,8-Feb-17,3-Feb-17,-0.01068
BA,8-Feb-17,6-Feb-17,0.01357
BA,8-Feb-17,7-Feb-17,0.01773
BA,8-Feb-17,8-Feb-17,-0.00596
BA,8-Feb-17,9-Feb-17,-0.00531
BA,8-Feb-17,10-Feb-17,0.00691
BA,8-Feb-17,13-Feb-17,0.00493
BA,11-Jul-14,8-Jul-14,-0.01176
BA,11-Jul-14,9-Jul-14,-0.00343
BA,11-Jul-14,10-Jul-14,0.00646
